"genero","especie"
Monteverdia,ardisiifolia
Monteverdia,dasyclada
Monteverdia,distichophylla
Monteverdia,evonymoides
Monteverdia,floribunda
Monteverdia,glaucescens
Monteverdia,gonoclada
Monteverdia,ilicifolia
Monteverdia,mucugensis
Monteverdia,obtusifolia
Monteverdia,psammophila
Monteverdia,rigida
Monteverdia,schumanniana
Monteverdia,urbaniana
Melampodium,leucanthum
Melampodium,perfoliatum
Deppea,blumenaviensis
Lepechinia,speciosa
Adenophyllum,porophylloides
Dryopteris,wallichiana
Facelis,retusa
Melilotus,albus
Melilotus,indicus
Fagopyrum,esculentum
Selenicereus,chrysocardium
Selenicereus,setaceus
Selenicereus,undatus
Callisia,monandra
Callisia,repens
Stenachaenium,adenanthum
Stenachaenium,campestre
Drimiopsis,maculata
Paliavana,tenuiflora
Hildaea,breviscrobs
Hildaea,pallens
Hildaea,tenuis
Disakisperma,dubium
Mesembryanthemum,cordifolium
Dictyoloma,vandellianum
Oedochloa,procurrens
Turbina,cordata
Salicornia,fruticosa
Stylogyne,pauciflora
Noterophila,limnobios
Didymopanax,angustissimus
Didymopanax,calvus
Didymopanax,distractiflorus
Didymopanax,macrocarpus
Didymopanax,plurifolius
Didymopanax,vinosus 
Homalolepis,ferruginea
Homalolepis,floribunda
Diclidanthera,laurifolia
Conchocarpus,ruber
Ayenia,tomentosa
Pentodon,pentandrus
Rotala,rotundifolia
Macroscepis,morilloana
Scaevola,plumieri
Stenotaphrum,secundatum
Chrysobalanus,icaco
Reissekia,smilacina
Montrichardia,linifera
Fumaria,officinalis
Geum,involucratum
Daustinia,montana
Juniperus,chinensis
Cojoba,sophorocarpa
Vasivaea,alchorneoides
Matisia,ochrocalyx
Discocarpus,essequeboensis
Lindackeria,pauciflora
Atriplex,hortensis
Atriplex,prostrata
Suaeda,spicata
Mesosetum,ferrugineum
Mesosetum,loliiforme
Saxofridericia,compressa
Piranhea,trifoliata
Trachelospermum,jasminoides
Conium,maculatum
Roucheria,calophylla
Botryarrhena,pendula
Herissantia,tiubae
Planaltoa,lychnophoroides
Planaltoa,salviifolia
Frullania,brasiliensis
Isotachis,aubertii
Hedwigia,ciliata
Porotrichum,filiferum
Rhytidiadelphus,triquetrus
Syzygiella,concreta
Syrrhopodon,gaudichaudii
Rhacocarpus,inermis
Rhacocarpus,purpurascens
Orthostichella,pachygastrella
Neurolejeunea,breutelii
Pelekium,minutulum
Lepidozia,incurvata
Trichocolea,argentea
Plagiomnium,rhynchophorum
Mittenothamnium,reduncum
Tylimanthus,laxus
Eustichia,longirostris
Radula,nudicaulis
Herbertus,juniperoideus
Prepusa,viridiflora
Richeria,grandis
Eplingiella,cuniloides
Zamioculcas,zamiifolia
Iochroma,arborescens
Thaumatophyllum,bipinnatifidum
Thaumatophyllum,corcovadense
Thaumatophyllum,uliginosum
Rhodocalyx,riedelii
Rhodocalyx,rotundifolius
Heptapleurum,actinophyllum 
Heptapleurum,arboricola
Lychnophora,hatschbachii
Lychnophora,pinaster
Lychnophora,pohlii
Rorippa ,nasturtium-aquaticum
Karawata ,saxicola
Waltillia ,hatschbachii
Leptobalanus ,apetalus
Leptobalanus ,humilis
Leptobalanus ,octandrus
Leptobalanus ,parvifolius
Campylopus,introflexus
Campylopus,occultus
Tara,spinosa
Biancaea,decapetala 
Cerradicola,boavista
Cerradicola,decumbens
Cerradicola,diversifolia
Cerradicola,elliptica 
Cerradicola,peduncularis
Betencourtia,martii
Betencourtia,neesii
Betencourtia,scarlatina
Betencourtia,stereophylla
Nissolia,brasiliensis
Nissolia,nigricans
Macropsychanthus,bicolor
Macropsychanthus,coriaceus
Macropsychanthus,grandiflorus
Macropsychanthus,violaceus
Nanogalactia,pretiosa
Parasenegalia,miersii
Feijoa,sellowiana
Cinnagrostis,rupestris
Cinnagrostis,viridiflavescens
Taquara,micrantha
Matourea ,platychila
Sarcomphalus,joazeiro
Sarcomphalus,platyphyllus
Kalimeris,japonica
Arabidopsis,halleri
Moquilea,minutiflora
Moquilea,tomentosa
Calyptrocarya,glomerulata
Spirotheca,rivieri
Ptychomitrium,angusticarpum
Marchantia,chenopoda
Marchantia,papillata
Leucobryum,crispum
Microchilus,arietinus
Microchilus,kuczynskii
Microchilus,longicornu
Coccinia,grandis
Trichosanthes,cucumerina
Cleome,houtteana
Phaeoceros,laevis
Cryptomeria,japonica
Philyra,brasiliensis
Urospatha,sagittifolia
Festuca,fimbriata
Festuca,ulochaeta
Neocalyptrocalyx,longifolium
Neocalyptrocalyx,nectareus
Aciotis,annua
Aciotis,indecora
Aciotis,paludosa
Ligaria,cuneifolia
Parkinsonia,aculeata
Bowlesia,incana
Hypolepis,stolonifera
Sommerfeltia,spinulosa
Spergularia,grandis
Cystopteris,diaphana
Willeella,brachyclados
Nephrolepis,biserrata
Nephrolepis,brownii
Nephrolepis,cordifolia
Nephrolepis,exaltata
Nephrolepis,pectinata
Nephrolepis,pendula
Nephrolepis,rivularis
Pyropia,spiralis
Arthropogon,filifolius
Acanthophora,spicifera
Ctenium,brevispicatum
Tetradenia,riparia
Callitriche,rimosa
Eurystyles,actinosophila
Micropholis,emarginata
Micropholis,venulosa
Poeppigia,procera
X Butyagrus,paranaënsis
Drimia,maritima
Ranunculus,bonariensis
Ranunculus,muricatus
Ranunculus,repens
Pelazoneuron,berroi
Phyla,betulifolia
Phyla,nodiflora
Lasiolaena,blanchetii
Lasiolaena,duartei
Lasiolaena,lychnophorioides
Moldenhawera,blanchetiana
Discophora,guianensis
Malaxis,engelsii
Pelexia,novofriburgensis
Aloe,arborescens
Cynara,scolymus
Abolboda,poarchon
Oxossia,calyptrocarpa
Oxossia,hebepetala
Colicodendron,yco
Averrhoidium,gardnerianum
Lecythis,ibiriba
Raddia,soderstromii
Ditaxis,desertorum
Hymenolobium,janeirense
Blanchetia,heterotricha
Metternichia,principis
Tabaroa,caatingicola
Acosmium,diffusissimum
Piriqueta,breviseminata
Piriqueta,cistoides
Piriqueta,crenata
Piriqueta,duarteana
Piriqueta,morongii
Piriqueta,racemosa
Piriqueta,sidifolia
Piriqueta,taubatensis
Turnera,bahiensis
Turnera,fernandezii
Turnera,genistoides
Turnera,hermannioides
Turnera,incana
Turnera,joelii
Turnera,meloquioides
Turnera,oblongifolia
Turnera,orientalis
Turnera,scabra
Turnera,serrata
Turnera,subulata
Turnera,ulmifolia
Alsidium,seaforthii
Bostrychia,tenella
Ulva,fasciata
Ophiopogon,japonicus
Phalaris,canariensis
Babiana,nervosa
Bulbine,frutescens
Kniphofia,uvaria
Hemerocallis,citrina
Hemerocallis,lilioasphodelus
Beauverdia,sellowiana
Azara,uruguayensis
Morinda,citrifolia
Sagina,chilensis
Ambelania,acida
Colliguaja,brasiliensis
Besleria,longimucronata
Besleria,selloana
Rhodospatha,latifolia
Cicer,arietinum
Nepsera,aquatica
Bernardinia,fluminensis
Galipea,jasminiflora
Heisteria,blanchetiana
Heisteria,citrifolia
Heisteria,ovata
Heisteria,perianthomega
Heisteria,scandens
Heisteria,silvianii
Arrojadoa,rhodantha
Diacranthera,ulei
Adenophaedra,megalophylla
Agrimonia,parviflora
Physominthe,vitifolia
Cordia,africana
Cordia,americana
Cordia,bicolor
Cordia,brasiliensis
Cordia,ecalyculata
Cordia,glabrata
Cordia,hatschbachii
Cordia,insignis
Cordia,magnoliifolia
Cordia,naidophila
Cordia,nodosa
Cordia,rufescens
Cordia,sagotii
Cordia,sellowiana
Cordia,superba
Cordia,taguahyensis
Cordia,trachyphylla
Cordia,trichoclada
Cordia,trichotoma
Cathedra,acuminata
Camarea,affinis
Klotzschia,brasiliensis
Proteopsis,argentea
Cipocereus,minensis
Dendrocalamus,giganteus
Plectocephalus,tweediei
Craniolaria,integrifolia
Sphenoclea,zeylanica
Polytaenium,lineatum
Acanthosyris,spinescens
Cunninghamia,lanceolata
Piparea,dentata
Glischrothamnus,ulei
Ruehssia,altissima
Ruehssia,hilariana
Ruehssia,macrophylla
Cola,acuminata
Mammea,americana
Acritopappus,confertus
Acritopappus,morii
Griffinia,gardneriana
Pogonophora,schomburgkiana
Floribundaria,flaccida
Cymbalaria,muralis
Centella,asiatica
Primula,malacoides
Kigelia,africana
Ginkgo,biloba
Papilionanthe,teres
Jamesonia,insignis
Lyroglossa,grisebachii
Godmania,dardanoi
Cephalostemon,riedelianus
Suessenguthia,trochilophila
Sporadanthus,tasmanicus
Napeanthus,reitzii
Cryptotaenia,canadensis
Nephradenia,asparagoides
Symmeria,paniculata
