id,nome,codigo_telefone,pais_id,created_at,updated_at
3033,Smolensk,69,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3034,Kaliningrad,23,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3035,Bashkortostan,08,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3036,Chelyabinsk,13,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3037,Ul'yanovsk,81,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3038,Stavropol',70,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3039,Kurgan,40,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3040,Astrakhan',07,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3041,Volgograd,84,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3042,Kalmyk,24,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3043,Kaluga,25,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3044,Magadan,44,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3045,Pskov,60,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3046,Orel,56,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3047,Primor'ye,59,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3048,Belgorod,09,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3049,Buryat,11,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3050,Tomsk,75,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3051,Murmansk,49,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3052,,35,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3053,Sakhalin,64,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3054,Voronezh,86,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3055,Novgorod,52,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3056,Mordovia,46,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3057,Kamchatka,26,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3058,Khabarovsk,30,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3059,Koryak,36,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3060,Chukot,15,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3061,Khanty-Mansiy,32,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3062,Kursk,41,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3063,"Aginsky Buryatsky AO",02,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3064,Tuva,79,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3065,Nenets,50,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3066,Evenk,18,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3067,Yevrey,89,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3068,,JA,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3069,Yamal-Nenets,87,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3070,"Saint Petersburg City",66,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3071,"Moscow City",48,176,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3072,Kigali,09,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3073,Butare,01,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3074,,03,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3075,,05,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3076,,02,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3077,Kibungo,07,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3078,,10,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3079,,04,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3080,Gitarama,06,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3081,,08,177,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3082,Makkah,14,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3083,"Ar Riyad",10,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3084,Ha'il,13,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3085,"Al Hudud ash Shamaliyah",15,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3086,Jizan,17,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3087,"Ash Sharqiyah",06,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3088,"Al Madinah",05,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3089,"Al Qasim",08,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3090,"Al Bahah",02,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3091,Tabuk,19,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3092,"Al Jawf",20,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3093,,00,178,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3094,Makira,08,179,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3095,,00,179,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3096,"Beau Vallon",08,180,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3097,,00,180,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3098,"Bahr al Ghazal",32,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3099,,26,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3100,"River Nile",53,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3101,Darfur,33,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3102,Kurdufan,34,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3103,"Al Wusta",27,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3104,"Ash Shamaliyah",30,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3105,"Ash Sharqiyah",31,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3106,"Al Istiwa'iyah",28,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3107,,38,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3108,,37,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3109,,51,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3110,"Al Khartum",29,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3111,,42,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3112,,47,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3113,"Northern Darfur",55,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3114,,48,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3115,,56,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3116,,39,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3117,,36,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3118,,54,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3119,"Central Equatoria State",44,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3120,"Al Wahadah State",40,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3121,Kassala,52,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3122,,43,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3123,,57,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3124,"Southern Kordofan",50,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3125,,,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3126,"Upper Nile",35,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3127,"Southern Darfur",49,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3128,,41,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3129,,58,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3130,,59,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3131,,46,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3132,,45,181,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3133,"Vasternorrlands Lan",24,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3134,"Vastra Gotaland",28,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3135,"Norrbottens Lan",14,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3136,"Vasterbottens Lan",23,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3137,"Skane Lan",27,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3138,"Kalmar Lan",09,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3139,"Jamtlands Lan",07,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3140,"Kronobergs Lan",12,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3141,"Ostergotlands Lan",16,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3142,"Stockholms Lan",26,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3143,"Dalarnas Lan",10,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3144,"Blekinge Lan",02,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3145,"Gavleborgs Lan",03,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3146,"Sodermanlands Lan",18,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3147,"Vastmanlands Lan",25,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3148,"Varmlands Lan",22,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3149,"Hallands Lan",06,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3150,"Orebro Lan",15,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3151,"Uppsala Lan",21,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3152,"Jonkopings Lan",08,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3153,"Gotlands Lan",05,182,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3154,,00,183,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3155,,00,184,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3156,"Bohinj Commune",04,185,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3157,"Brezovica Commune",09,185,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3158,,00,185,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3159,,00,186,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3160,Kosice,03,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3161,"Banska Bystrica",01,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3162,Nitra,04,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3163,Trnava,07,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3164,Presov,05,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3165,Zilina,08,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3166,Bratislava,02,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3167,Trencin,06,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3168,,00,187,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3169,"Western Area",04,188,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3170,Northern,02,188,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3171,Eastern,01,188,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3172,Southern,03,188,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3173,Acquaviva,01,189,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3174,Chiesanuova,02,189,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3175,"San Marino",07,189,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3176,Serravalle,09,189,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3177,Dakar,01,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3178,,04,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3179,Diourbel,03,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3180,,08,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3181,Kolda,11,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3182,Ziguinchor,12,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3183,Thies,07,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3184,Fatick,09,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3185,Kaolack,10,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3186,Tambacounda,05,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3187,Louga,13,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3188,Matam,15,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3189,Saint-Louis,14,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3190,,,190,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3191,Bay,04,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3192,"Shabeellaha Hoose",14,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3193,Bakool,01,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3194,Hiiraan,07,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3195,Gedo,06,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3196,Bari,03,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3197,Galguduud,05,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3198,Mudug,10,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3199,"Woqooyi Galbeed",16,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3200,"Jubbada Dhexe",08,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3201,"Shabeellaha Dhexe",13,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3202,"Jubbada Hoose",09,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3203,,15,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3204,Nugaal,11,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3205,Sanaag,12,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3206,Banaadir,02,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3207,,17,191,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3208,Brokopondo,10,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3209,Sipaliwini,18,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3210,Marowijne,13,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3211,Para,15,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3212,Commewijne,11,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3213,Saramacca,17,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3214,Nickerie,14,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3215,Coronie,12,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3216,Wanica,19,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3217,Paramaribo,16,192,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3218,"Sao Tome",02,193,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3219,Principe,01,193,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3220,Sonsonate,13,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3221,Morazan,08,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3222,"San Vicente",12,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3223,"La Union",07,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3224,"San Salvador",10,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3225,Chalatenango,03,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3226,"La Libertad",05,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3227,Cabanas,02,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3228,Cuscatlan,04,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3229,Usulutan,14,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3230,Ahuachapan,01,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3231,"Santa Ana",11,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3232,"San Miguel",09,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3233,"La Paz",06,194,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3234,"Al Hasakah",01,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3235,"Ar Raqqah",04,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3236,Tartus,14,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3237,"Rif Dimashq",08,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3238,Hims,11,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3239,Idlib,12,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3240,Hamah,10,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3241,Halab,09,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3242,"Al Qunaytirah",03,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3243,Dar,06,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3244,"As Suwayda'",05,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3245,"Al Ladhiqiyah",02,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3246,"Dayr az Zawr",07,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3247,Dimashq,13,195,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3248,Lubombo,02,196,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3249,Hhohho,01,196,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3250,Manzini,03,196,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3251,Shiselweni,04,196,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3252,,00,197,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3253,Ouaddai,12,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3254,Biltine,02,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3255,Batha,01,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3256,Mayo-Kebbi,10,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3257,Chari-Baguirmi,04,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3258,Guera,05,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3259,Salamat,13,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3260,Kanem,06,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3261,"Logone Occidental",08,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3262,Lac,07,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3263,Borkou-Ennedi-Tibesti,03,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3264,Tandjile,14,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3265,Moyen-Chari,11,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3266,"Logone Oriental",09,198,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3267,,00,199,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3268,Plateaux,25,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3269,,13,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3270,,04,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3271,,18,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3272,,03,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3273,,09,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3274,,02,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3275,,01,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3276,,10,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3277,,16,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3278,,17,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3279,,21,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3280,,08,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3281,Kara,23,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3282,,19,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3283,,07,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3284,,14,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3285,,12,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3286,,00,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3287,,05,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3288,,11,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3289,Savanes,26,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3290,Centrale,22,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3291,,06,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3292,Maritime,24,200,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3293,Trat,49,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3294,"Chiang Mai",02,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3295,Nan,04,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3296,"Prachin Buri",45,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3297,Krabi,63,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3298,"Sakon Nakhon",20,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3299,"Nakhon Phanom",73,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3300,"Amnat Charoen",77,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3301,"Samut Songkhram",54,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3302,"Nakhon Sawan",16,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3303,Kanchanaburi,50,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3304,"Ubon Ratchathani",71,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3305,Chumphon,58,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3306,Chachoengsao,44,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3307,"Sa Kaeo",80,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3308,"Roi Et",25,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3309,Narathiwat,31,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3310,Pattani,69,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3311,Chaiyaphum,26,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3312,Kalasin,23,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3313,"Chon Buri",46,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3314,Sukhothai,09,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3315,"Surat Thani",60,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3316,,19,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3317,"Phra Nakhon Si Ayutthaya",36,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3318,Nonthaburi,38,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3319,"Samut Prakan",42,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3320,"Ang Thong",35,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3321,"Krung Thep",40,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3322,Phitsanulok,12,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3323,"Nakhon Pathom",53,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3324,Phichit,13,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3325,Ratchaburi,52,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3326,"Suphan Buri",51,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3327,"Sing Buri",33,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3328,"Prachuap Khiri Khan",57,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3329,Lamphun,05,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3330,Rayong,47,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3331,"Ubon Ratchathani",75,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3332,"Chai Nat",32,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3333,Buriram,28,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3334,Phetchaburi,56,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3335,Tak,08,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3336,Phayao,41,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3337,"Lop Buri",34,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3338,Saraburi,37,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3339,"Nakhon Nayok",43,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3340,Yala,70,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3341,"Nakhon Ratchasima",27,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3342,"Samut Sakhon",55,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3343,"Khon Kaen",22,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3344,"Uthai Thani",15,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3345,"Nong Khai",17,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3346,"Maha Sarakham",24,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3347,Lampang,06,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3348,Songkhla,68,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3349,"Nakhon Si Thammarat",64,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3350,Loei,18,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3351,"Chiang Rai",03,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3352,Surin,29,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3353,Phetchabun,14,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3354,Phrae,07,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3355,Phangnga,61,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3356,Uttaradit,10,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3357,Sisaket,30,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3358,Trang,65,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3359,"Kamphaeng Phet",11,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3360,Phuket,62,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3361,Mukdahan,78,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3362,Yasothon,72,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3363,Phatthalung,66,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3364,"Pathum Thani",39,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3365,Chanthaburi,48,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3366,"Mae Hong Son",01,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3367,Ranong,59,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3368,"Udon Thani",76,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3369,Satun,67,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
3370,"Nong Bua Lamphu",79,201,"2019-03-22 00:20:04","2019-03-22 00:20:04"
