codigo,cidade_fb,estado_fb,uf_resolvida,cidade_slug
2127,Piraí do Sul,PR,PR,pirai do sul
2128,Balsa Nova,PR,PR,balsa nova
2129,Piraí do Sul,PR,PR,pirai do sul
2130,Sengés,PR,PR,senges
2131,Piraí do Sul,PR,PR,pirai do sul
2132,Guarapuava,PR,PR,guarapuava
2133,Campo Mourão,PR,PR,campo mourao
2134,Morretes,PR,PR,morretes
2135,Carambeí,PR,PR,carambei
2136,Iretama,PR,PR,iretama
2137,Luiziana,PR,PR,luiziana
2138,Palmeira,PR,PR,palmeira
2139,Sengés,PR,PR,senges
2140,São Desidério,BA,BA,sao desiderio
2141,Quatro Barras,PR,PR,quatro barras
2142,Campo Mourão,PR,PR,campo mourao
2143,Morretes,PR,PR,morretes
2144,Antônio Olinto,PR,PR,antonio olinto
2145,Caracol,MS,MS,caracol
2146,Curitiba,PR,PR,curitiba
2147,Piraí do Sul,PR,PR,pirai do sul
2148,Balsa Nova,PR,PR,balsa nova
2149,Campina Grande do Sul,PR,PR,campina grande do sul
2150,Uruguaiana,RS,RS,uruguaiana
2151,Palmeira,PR,PR,palmeira
2152,Palmas,PR,PR,palmas
2153,Palmeira,PR,PR,palmeira
2154,Carambeí,PR,PR,carambei
2155,Candói,PR,PR,candoi
2156,Carambeí,PR,PR,carambei
2157,Ponta Grossa,PR,PR,ponta grossa
2158,Itapoá,SC,SC,itapoa
2159,Diamante do Norte,PR,PR,diamante do norte
2160,Rio Branco do Sul,PR,PR,rio branco do sul
2161,Piraí do Sul,PR,PR,pirai do sul
2162,Piraí do Sul,PR,PR,pirai do sul
2163,Buenópolis,MG,MG,buenopolis
2164,Tibagi,PR,PR,tibagi
2165,São José dos Pinhais,PR,PR,sao jose dos pinhais
2166,Morretes,PR,PR,morretes
2167,Lapa,PR,PR,lapa
2168,Campina Grande do Sul,PR,PR,campina grande do sul
2169,Porto Amazonas,PR,PR,porto amazonas
2170,Curitiba,PR,PR,curitiba
2171,Adrianópolis,PR,PR,adrianopolis
2172,Manga,MG,MG,manga
2173,Quatro Barras,PR,PR,quatro barras
2174,Guarapuava,PR,PR,guarapuava
2175,Curitiba,PR,PR,curitiba
2176,Guaratuba,PR,PR,guaratuba
2177,Caravelas,BA,BA,caravelas
2178,Campina Grande do Sul,PR,PR,campina grande do sul
2179,Urubici,SC,SC,urubici
2180,Arroio do Sal,RS,RS,arroio do sal
2181,Adrianópolis,PR,PR,adrianopolis
2182,Icaraíma,PR,PR,icaraima
2183,Curitiba,PR,PR,curitiba
2184,Tibagi,PR,PR,tibagi
2185,Morretes,PR,PR,morretes
2186,Tunas do Paraná,PR,PR,tunas do parana
2187,Buenópolis,MG,MG,buenopolis
2188,Buritizeiro,MG,MG,buritizeiro
2189,Ortigueira,PR,PR,ortigueira
2190,São José dos Pinhais,PR,PR,sao jose dos pinhais
2191,Guarapuava,PR,PR,guarapuava
2192,Turvo,PR,PR,turvo
2193,Tijucas do Sul,PR,PR,tijucas do sul
2194,Tibagi,PR,PR,tibagi
2195,Carambeí,PR,PR,carambei
2196,Tibagi,PR,PR,tibagi
2197,Palmeira,PR,PR,palmeira
2198,Santa Terezinha,RS,RS,santa terezinha
2199,Piraquara,PR,PR,piraquara
2200,Tuneiras do Oeste,PR,PR,tuneiras do oeste
2201,Itacarambi,MG,MG,itacarambi
2202,Ortigueira,PR,PR,ortigueira
2203,Ortigueira,PR,PR,ortigueira
2204,Poços de Caldas,MG,MG,pocos de caldas
2205,Marechal Floriano,ES,ES,marechal floriano
2206,Campina Grande do Sul,PR,PR,campina grande do sul
2207,Gouveia,MG,MG,gouveia
2208,Morretes,PR,PR,morretes
2209,Tunas do Paraná,PR,PR,tunas do parana
2210,Salvador,BA,BA,salvador
2211,Palmeiras,BA,BA,palmeiras
2212,Campina Grande do Sul,PR,PR,campina grande do sul
2213,Paranaguá,PR,PR,paranagua
2214,Palmeira,PR,PR,palmeira
2215,Cantagalo,RJ,RJ,cantagalo
2216,Rio de Janeiro,RJ,RJ,rio de janeiro
2217,Piraí do Sul,PR,PR,pirai do sul
2218,Paranaguá,PR,PR,paranagua
2219,Curitiba,PR,PR,curitiba
2220,Paranaguá,PR,PR,paranagua
2221,Jundiaí do Sul,PR,PR,jundiai do sul
2222,Guarapuava,PR,PR,guarapuava
2223,Serro,MG,MG,serro
2224,Praia Grande,SC,SC,praia grande
2225,Capitão Leônidas Marques,PR,PR,capitao leonidas marques
2226,Derrubadas,RS,RS,derrubadas
2227,Palmeira,PR,PR,palmeira
2228,Curitiba,PR,PR,curitiba
2229,Morretes,PR,PR,morretes
2230,Curitiba,PR,PR,curitiba
2231,Garuva,SC,SC,garuva
2232,Caracol,MS,MS,caracol
2233,Sant'Ana do Livramento,RS,RS,sant ana do livramento
2234,Bonito,MS,MS,bonito
2235,Quaraí,RS,RS,quarai
2236,Diamantina,MG,MG,diamantina
2237,Piedade,SP,SP,piedade
2238,Cuiabá,MT,MT,cuiaba
2239,Bela Vista,MS,MS,bela vista
2240,Bodoquena,MS,MS,bodoquena
2241,Chapada dos Guimarães,MT,MT,chapada dos guimaraes
2242,Porto Murtinho,MS,MS,porto murtinho
2243,Paranaguá,PR,PR,paranagua
2244,Palhoça,SC,SC,palhoca
2245,Florianópolis,SC,SC,florianopolis
2246,Florianópolis,SC,SC,florianopolis
2247,Florianópolis,SC,SC,florianopolis
2248,Florianópolis,SC,SC,florianopolis
2249,Florianópolis,SC,SC,florianopolis
2250,Florianópolis,SC,SC,florianopolis
2251,Florianópolis,SC,SC,florianopolis
2252,Florianópolis,SC,SC,florianopolis
2253,Florianópolis,SC,SC,florianopolis
2254,Palhoça,SC,SC,palhoca
2255,Naviraí,MS,MS,navirai
2256,Naviraí,MS,MS,navirai
2257,Naviraí,MS,MS,navirai
2258,Naviraí,MS,MS,navirai
2259,Lunardelli,PR,PR,lunardelli
2260,Terra Rica,PR,PR,terra rica
2261,Terra Rica,PR,PR,terra rica
2262,Terra Rica,PR,PR,terra rica
2263,Terra Rica,PR,PR,terra rica
2264,Uberaba,MG,MG,uberaba
2265,Ivaiporã,PR,PR,ivaipora
2266,Ivaiporã,PR,PR,ivaipora
2267,Ivaiporã,PR,PR,ivaipora
2268,Naviraí,MS,MS,navirai
2269,Entre Rios do Oeste,PR,PR,entre rios do oeste
2270,Entre Rios do Oeste,PR,PR,entre rios do oeste
2271,Entre Rios do Oeste,PR,PR,entre rios do oeste
2272,Entre Rios do Oeste,PR,PR,entre rios do oeste
2273,Entre Rios do Oeste,PR,PR,entre rios do oeste
2274,Entre Rios do Oeste,PR,PR,entre rios do oeste
2275,Entre Rios do Oeste,PR,PR,entre rios do oeste
2276,Bom Jardim da Serra,SC,SC,bom jardim da serra
2277,Cariacica,ES,ES,cariacica
2278,São José dos Pinhais,PR,PR,sao jose dos pinhais
2279,Piraí do Sul,PR,PR,pirai do sul
2280,Cariacica,ES,ES,cariacica
2281,São Joaquim,SC,SC,sao joaquim
2282,Brasília,DF,DF,brasilia
2283,Rancho Queimado,SC,SC,rancho queimado
2284,Porto Murtinho,MS,MS,porto murtinho
2285,Urubici,SC,SC,urubici
2286,Urubici,SC,SC,urubici
2287,Rio Negrinho,SC,SC,rio negrinho
2288,Viana,ES,ES,viana
2289,Castelo,ES,ES,castelo
2290,Capão Alto,SC,SC,capao alto
2291,Imaruí,SC,SC,imarui
2292,Cariacica,ES,ES,cariacica
2293,Ponta Grossa,PR,PR,ponta grossa
2294,Urupema,SC,SC,urupema
2295,Paraty,RJ,RJ,paraty
2296,Bom Jesus,RS,RS,bom jesus
2297,São Bento do Sul,SC,SC,sao bento do sul
2298,Pirenópolis,GO,GO,pirenopolis
2299,São Bento do Sul,SC,SC,sao bento do sul
2300,Cariacica,ES,ES,cariacica
2301,Guaratuba,PR,PR,guaratuba
2302,Viana,ES,ES,viana
2303,Castelo,ES,ES,castelo
2304,Cariacica,ES,ES,cariacica
2305,Cariacica,ES,ES,cariacica
2306,Nova Venécia,ES,ES,nova venecia
2307,Lages,SC,SC,lages
2308,Ponta Grossa,PR,PR,ponta grossa
2309,Castelo,ES,ES,castelo
2310,Nova Venécia,ES,ES,nova venecia
2311,Cariacica,ES,ES,cariacica
2312,Bela Vista,MS,MS,bela vista
2313,Rio Branco do Sul,PR,PR,rio branco do sul
2314,Bom Jesus,RS,RS,bom jesus
2315,Otacílio Costa,SC,SC,otacilio costa
2316,Conceição do Castelo,ES,ES,conceicao do castelo
2317,Urupema,SC,SC,urupema
2318,Bom Retiro,SC,SC,bom retiro
2319,Castelo,ES,ES,castelo
2320,Ponta Grossa,PR,PR,ponta grossa
2321,Miguel Pereira,RJ,RJ,miguel pereira
2322,Palmares do Sul,RS,RS,palmares do sul
2323,Morretes,PR,PR,morretes
2324,Abaíra,BA,BA,abaira
2325,Morretes,PR,PR,morretes
2326,Tibagi,PR,PR,tibagi
2327,Bom Jesus,RS,RS,bom jesus
2328,Porto Rico,PR,PR,porto rico
2329,Nova Venécia,ES,ES,nova venecia
2330,Bonito,MS,MS,bonito
2331,Godoy Moreira,PR,PR,godoy moreira
2332,Jaguariaíva,PR,PR,jaguariaiva
2333,Santa Maria,RS,RS,santa maria
2334,Eldorado,SP,SP,eldorado
2335,,ES,ES,
2336,Juranda,PR,PR,juranda
2337,Juranda,PR,PR,juranda
2338,Juranda,PR,PR,juranda
2339,Juranda,PR,PR,juranda
2340,Delfinópolis,MG,MG,delfinopolis
2341,Mauá da Serra,PR,PR,maua da serra
2342,Jaguariaíva,PR,PR,jaguariaiva
2343,Ponta Grossa,PR,PR,ponta grossa
2344,Londrina,PR,PR,londrina
2345,Londrina,PR,PR,londrina
2346,Jaguariaíva,PR,PR,jaguariaiva
2347,Nova Friburgo,RJ,RJ,nova friburgo
2348,Mauá da Serra,PR,PR,maua da serra
2349,Campo Largo,PR,PR,campo largo
2350,Tibagi,PR,PR,tibagi
2351,Sengés,PR,PR,senges
2352,Ponta Grossa,PR,PR,ponta grossa
2353,Piraí do Sul,PR,PR,pirai do sul
2354,Echaporã,SP,SP,echapora
2355,Chapada dos Guimarães,MT,MT,chapada dos guimaraes
2356,Londrina,PR,PR,londrina
2357,Arapongas,PR,PR,arapongas
2358,Londrina,PR,PR,londrina
2359,Sengés,PR,PR,senges
2360,Itararé,SP,SP,itarare
2361,São José dos Pinhais,PR,PR,sao jose dos pinhais
2362,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
2363,Sertanópolis,PR,PR,sertanopolis
2364,Paranavaí,PR,PR,paranavai
2365,Teixeira Soares,PR,PR,teixeira soares
2366,Cornélio Procópio,PR,PR,cornelio procopio
2367,Sertanópolis,PR,PR,sertanopolis
2368,Londrina,PR,PR,londrina
2369,Santo Antônio do Paraíso,PR,PR,santo antonio do paraiso
2370,São Sebastião,SP,SP,sao sebastiao
2371,Tibagi,PR,PR,tibagi
2372,Palmeira,PR,PR,palmeira
2373,Assis,SP,SP,assis
2374,Rolândia,PR,PR,rolandia
2375,Itaúna do Sul,PR,PR,itauna do sul
2376,Lupionópolis,PR,PR,lupionopolis
2377,Leópolis,PR,PR,leopolis
2378,Araçatuba,SP,SP,aracatuba
2379,Tupã,SP,SP,tupa
2380,Londrina,PR,PR,londrina
2381,Santo Antônio do Paraíso,PR,PR,santo antonio do paraiso
2382,Sapopema,PR,PR,sapopema
2383,Sertaneja,PR,PR,sertaneja
2384,Londrina,PR,PR,londrina
2385,Guaraqueçaba,PR,PR,guaraquecaba
2386,Bela Vista do Paraíso,PR,PR,bela vista do paraiso
2387,Ortigueira,PR,PR,ortigueira
2388,Londrina,PR,PR,londrina
2389,Foz do Iguaçu,PR,PR,foz do iguacu
2390,Foz do Iguaçu,PR,PR,foz do iguacu
2391,Foz do Iguaçu,PR,PR,foz do iguacu
2392,Foz do Iguaçu,PR,PR,foz do iguacu
2393,Foz do Iguaçu,PR,PR,foz do iguacu
2394,Foz do Iguaçu,PR,PR,foz do iguacu
2395,Foz do Iguaçu,PR,PR,foz do iguacu
2396,Foz do Iguaçu,PR,PR,foz do iguacu
2397,Foz do Iguaçu,PR,PR,foz do iguacu
2398,Foz do Iguaçu,PR,PR,foz do iguacu
2399,Foz do Iguaçu,PR,PR,foz do iguacu
2400,Foz do Iguaçu,PR,PR,foz do iguacu
2401,Foz do Iguaçu,PR,PR,foz do iguacu
2402,Foz do Iguaçu,PR,PR,foz do iguacu
2403,Capitólio,MG,MG,capitolio
2404,São Roque de Minas,MG,MG,sao roque de minas
2405,Botucatu,SP,SP,botucatu
2406,Céu Azul,PR,PR,ceu azul
2407,Céu Azul,PR,PR,ceu azul
2408,Tibagi,PR,PR,tibagi
2409,Agudos do Sul,PR,PR,agudos do sul
2410,Cerro Azul,PR,PR,cerro azul
2411,Lapa,BR,BR,lapa
2412,Carambeí,PR,PR,carambei
2413,Porto Amazonas,PR,PR,porto amazonas
2414,Morretes,PR,PR,morretes
2415,Quatro Barras,PR,PR,quatro barras
2416,Piraquara,PR,PR,piraquara
2417,Adrianópolis,PR,PR,adrianopolis
2418,Diamante do Norte,PR,PR,diamante do norte
2419,Ponta Grossa,PR,PR,ponta grossa
2420,Guaratuba,PR,PR,guaratuba
2421,Candói,PR,PR,candoi
2422,Carambeí,PR,PR,carambei
2423,Guaratuba,PR,PR,guaratuba
2424,Paula Freitas,PR,PR,paula freitas
2425,Palmas,PR,PR,palmas
2426,Paranaguá,PR,PR,paranagua
2427,Campina Grande do Sul,PR,PR,campina grande do sul
2428,Carambeí,PR,PR,carambei
2429,Palmeira,PR,PR,palmeira
2430,Carambeí,PR,PR,carambei
2431,Carambeí,PR,PR,carambei
2432,Paranaguá,PR,PR,paranagua
2433,Guarapuava,PR,PR,guarapuava
2434,Céu Azul,PR,PR,ceu azul
2435,Mangueirinha,PR,PR,mangueirinha
2436,Timbó do Sul,SC,SC,timbo do sul
2437,Lapa,PR,PR,lapa
2438,Barra do Turvo,SP,SP,barra do turvo
2439,Mauá da Serra,PR,PR,maua da serra
2440,Pontal do Paraná,PR,PR,pontal do parana
2441,Pontal do Paraná,PR,PR,pontal do parana
2442,Cantagalo,PR,PR,cantagalo
2443,Palmeira,PR,PR,palmeira
2444,Palhoça,SC,SC,palhoca
2445,Adrianópolis,PR,PR,adrianopolis
2446,Piraquara,PR,PR,piraquara
2447,Lapa,PR,PR,lapa
2448,Nova Porteirinha,MG,MG,nova porteirinha
2449,Porto Murtinho,MS,MS,porto murtinho
2450,Palmeira,PR,PR,palmeira
2451,Indaial,SC,SC,indaial
2452,Céu Azul,PR,PR,ceu azul
2453,Foz do Iguaçu,PR,PR,foz do iguacu
2454,Foz do Iguaçu,PR,PR,foz do iguacu
2455,Foz do Iguaçu,PR,PR,foz do iguacu
2456,Nova Tebas,PR,PR,nova tebas
2457,Araruna,PR,PR,araruna
2458,Tuneiras do Oeste,PR,PR,tuneiras do oeste
2459,Otacílio Costa,SC,SC,otacilio costa
2460,Pouso Redondo,SC,SC,pouso redondo
2461,Pouso Redondo,SC,SC,pouso redondo
2462,Pouso Redondo,SC,SC,pouso redondo
2463,Taió,SC,SC,taio
2464,Ponte Alta do Norte,SC,SC,ponte alta do norte
2465,Ponte Alta do Norte,SC,SC,ponte alta do norte
2466,Monte Castelo,SC,SC,monte castelo
2467,Monte Castelo,SC,SC,monte castelo
2468,Papanduva,SC,SC,papanduva
2469,Kaloré,PR,PR,kalore
2470,Céu Azul,PR,PR,ceu azul
2471,Céu Azul,PR,PR,ceu azul
2472,Mato Rico,PR,PR,mato rico
2473,Mato Rico,PR,PR,mato rico
2474,Garuva,SC,SC,garuva
2475,Chapada Diamantina,BA,BA,chapada diamantina
2476,Tijucas do Sul,PR,PR,tijucas do sul
2477,Guaratuba,PR,PR,guaratuba
2478,Salvador,BA,BA,salvador
2479,São José dos Ausentes,RS,RS,sao jose dos ausentes
2480,São José dos Ausentes,RS,RS,sao jose dos ausentes
2481,Mato Rico,PR,PR,mato rico
2482,Céu Azul,PR,PR,ceu azul
2483,Santa Tereza do Oeste,PR,PR,santa tereza do oeste
2484,Santa Tereza do Oeste,PR,PR,santa tereza do oeste
2485,Nova Tebas,PR,PR,nova tebas
2486,Nova Tebas,PR,PR,nova tebas
2487,São Miguel do Iguaçu,PR,PR,sao miguel do iguacu
2488,São Miguel do Iguaçu,PR,PR,sao miguel do iguacu
2489,Foz do Iguaçu,PR,PR,foz do iguacu
2490,Foz do Iguaçu,PR,PR,foz do iguacu
2491,Guaratuba,PR,PR,guaratuba
2492,Guaratuba,PR,PR,guaratuba
2493,Guaratuba,PR,PR,guaratuba
2494,Campina Grande do Sul,PR,PR,campina grande do sul
2495,Guaratuba,PR,PR,guaratuba
2496,Guaratuba,PR,PR,guaratuba
2497,Coronel Domingos Soares,PR,PR,coronel domingos soares
2498,Coronel Domingos Soares,PR,PR,coronel domingos soares
2499,Passos Maia,SC,SC,passos maia
2500,Coronel Domingos Soares,PR,PR,coronel domingos soares
2501,Piraquara,PR,PR,piraquara
2502,Mangueirinha,PR,PR,mangueirinha
2503,Curitiba,PR,PR,curitiba
2504,Mangueirinha,PR,PR,mangueirinha
2505,São José dos PInhais,PR,PR,sao jose dos pinhais
2506,Morretes,PR,PR,morretes
2507,Mangueirinha,PR,PR,mangueirinha
2508,Guaratuba,PR,PR,guaratuba
2509,Cerro Azul,PR,PR,cerro azul
2510,Cerro Azul,PR,PR,cerro azul
2511,Bom Jesus,RS,RS,bom jesus
2512,Palmas,PR,PR,palmas
2513,Joaquim Felício,PR,PR,joaquim felicio
2514,Ponta Grossa,PR,PR,ponta grossa
2515,Santo Antônio do Sudoeste,PR,PR,santo antonio do sudoeste
2516,Porto Estrela,MT,MT,porto estrela
2517,Santa Maria do Oeste,PR,PR,santa maria do oeste
2518,Ponta Grossa,PR,PR,ponta grossa
2519,Prudentópolis,PR,PR,prudentopolis
2520,Palmeira,PR,PR,palmeira
2521,Cavalcante,GO,GO,cavalcante
2522,Manoel Ribas,PR,PR,manoel ribas
2523,Bocaiúva do Sul,PR,PR,bocaiuva do sul
2524,Tunas do Paraná,PR,PR,tunas do parana
2525,Paranaguá,PR,PR,paranagua
2526,Tomazina,PR,PR,tomazina
2527,Campina Grande do Sul,PR,PR,campina grande do sul
2528,Barra do Turvo,SP,SP,barra do turvo
2529,Capanema,PR,PR,capanema
2534,Matelândia,PR,PR,matelandia
2531,Serranópolis do Iguaçu,PR,PR,serranopolis do iguacu
2532,Serranópolis do Iguaçu,PR,PR,serranopolis do iguacu
2533,Céu Azul,PR,PR,ceu azul
2535,Céu Azul,PR,PR,ceu azul
2536,Matelândia,PR,PR,matelandia
2537,Jundiaí do Sul,PR,PR,jundiai do sul
2538,Milagres,BA,BA,milagres
2539,Anastácio,MS,MS,anastacio
2540,Jaguariaíva,PR,PR,jaguariaiva
2541,Jauru,MT,MT,jauru
2542,Carambeí,PR,PR,carambei
2543,Rio Branco do Sul,PR,PR,rio branco do sul
2544,Colombo,PR,PR,colombo
2545,Depto. Santa Cruz,,,depto santa cruz
2546,Planaltina,GO,GO,planaltina
2547,Rio Branco do Sul,PR,PR,rio branco do sul
2548,Realeza,MG,MG,realeza
2549,Mandirituba,PR,PR,mandirituba
2550,Pedro Juan Cabalero,,,pedro juan cabalero
2551,Guaraqueçaba,PR,PR,guaraquecaba
2552,Joinville,SC,SC,joinville
2553,Três Palmeiras,RS,RS,tres palmeiras
2554,Quatro Barras,PR,PR,quatro barras
2555,Quatro Barras,PR,PR,quatro barras
2556,Passo Fundo,RS,RS,passo fundo
2557,Florianópolis,SC,SC,florianopolis
2558,Jeremoabo,BA,BA,jeremoabo
2559,Cristalina,GO,GO,cristalina
2560,Ibotirama,BA,BA,ibotirama
2561,Cristália,MG,MG,cristalia
2562,Corupá,SC,SC,corupa
2563,Passo Fundo,RS,RS,passo fundo
2564,Passo Fundo,RS,RS,passo fundo
2565,Castelo,ES,ES,castelo
2566,Antonina,PR,PR,antonina
2567,Quatro Barras,PR,PR,quatro barras
2568,Bela Vista,MS,MS,bela vista
2569,Ponta Grossa,PR,PR,ponta grossa
2570,Goianópolis,GO,GO,goianopolis
2571,Antonina,PR,PR,antonina
2572,Ponta Grossa,PR,PR,ponta grossa
2573,São José da Boa Vista,PR,PR,sao jose da boa vista
2574,Campina Grande do Sul,PR,PR,campina grande do sul
2575,Grão Mogol,MG,MG,grao mogol
2576,Campina Grande do Sul,PR,PR,campina grande do sul
2577,Rio de Contas,BA,BA,rio de contas
2578,Cristália,MG,MG,cristalia
2579,Oliveira dos Brejinhos,BA,BA,oliveira dos brejinhos
2580,Amambai,MS,MS,amambai
2581,Manhumirim,MG,MG,manhumirim
2582,Presidente Soares,MG,MG,presidente soares
2583,Ladário,MS,MS,ladario
2584,Aurora do Tocantins,TO,TO,aurora do tocantins
2585,Pirapora,MG,MG,pirapora
2586,Carambeí,PR,PR,carambei
2587,Nova Cantu,PR,PR,nova cantu
2588,Duque de Caxias,RJ,RJ,duque de caxias
2589,Campina Grande do Sul,PR,PR,campina grande do sul
2590,Curitiba,PR,PR,curitiba
2591,Teresópolis,RJ,RJ,teresopolis
2592,Nova Cantu,PR,PR,nova cantu
2593,Ribeirão Grande,SP,SP,ribeirao grande
2594,Quatro Barras,PR,PR,quatro barras
2595,Cerro Azul,PR,PR,cerro azul
2596,Curitiba,PR,PR,curitiba
2597,Piraquara,PR,PR,piraquara
2598,Carambeí,PR,PR,carambei
2599,Piraquara,PR,PR,piraquara
2600,Mirandópolis,SP,SP,mirandopolis
2601,Piraí do Sul,PR,PR,pirai do sul
2602,Antonina,PR,PR,antonina
2603,Caxias do Sul,RS,RS,caxias do sul
2604,Rio de Janeiro,RJ,RJ,rio de janeiro
2605,Antonina,PR,PR,antonina
2606,Atalanta,SC,SC,atalanta
2607,Coronel Domingos Soares,PR,PR,coronel domingos soares
2610,General Carneiro,PR,PR,general carneiro
2609,Pinhão,PR,PR,pinhao
2611,Bituruna,PR,PR,bituruna
2612,Macaúbas,BA,BA,macaubas
2613,São José do Norte,RS,RS,sao jose do norte
2614,Ortigueira,PR,PR,ortigueira
2615,Antonina,PR,PR,antonina
2616,São José dos Pinhais,PR,PR,sao jose dos pinhais
2617,Cerro Azul,PR,PR,cerro azul
2618,São José dos Pinhais,PR,PR,sao jose dos pinhais
2619,Florianópolis,SC,SC,florianopolis
2620,Guaraqueçaba,PR,PR,guaraquecaba
2621,Curitiba,PR,PR,curitiba
2622,Guaratuba,PR,PR,guaratuba
2623,Piraquara,PR,PR,piraquara
2624,Morretes,PR,PR,morretes
2625,Guaratuba,PR,PR,guaratuba
2626,Guaratuba,PR,PR,guaratuba
2627,Diamante do Norte,PR,PR,diamante do norte
2628,Pirenópolis,GO,GO,pirenopolis
2629,Irati,PR,PR,irati
2630,Arroio Grande,RS,RS,arroio grande
2631,Bocaiúva do Sul,PR,PR,bocaiuva do sul
2632,Italva,RJ,RJ,italva
2633,Silva Jardim,RJ,RJ,silva jardim
2634,Diamantina,MG,MG,diamantina
2635,Ipira,SC,SC,ipira
2636,,,,
2637,Palmeira,PR,PR,palmeira
2638,Piraí do Sul,PR,PR,pirai do sul
2639,Morretes,PR,PR,morretes
2640,Piraí do Sul,PR,PR,pirai do sul
2641,Porto Seguro,BA,BA,porto seguro
2642,Milagres,BA,BA,milagres
2643,Macaúbas,BA,BA,macaubas
2644,Uberlândia,MG,MG,uberlandia
2645,Malhada,BA,BA,malhada
2646,Romaria,MG,MG,romaria
2647,Miranda,MS,MS,miranda
2648,Alto Paraíso de Goiás,GO,GO,alto paraiso de goias
2649,Milagres,BA,BA,milagres
2650,Guarapuava,PR,PR,guarapuava
2651,Curitiba,PR,PR,curitiba
2652,Timbé do Sul,SC,SC,timbe do sul
2653,Olivença,BA,BA,olivenca
2654,Nova Canaã do Norte,MT,MT,nova canaa do norte
2655,Ponta Grossa,PR,PR,ponta grossa
2656,Guaraqueçaba,PR,PR,guaraquecaba
2657,Ouro Preto,MG,MG,ouro preto
2658,Palmas,PR,PR,palmas
2659,Foz do Iguaçu,PR,PR,foz do iguacu
2660,Nova Canaã do Norte,MT,MT,nova canaa do norte
2661,Paranaguá,PR,PR,paranagua
2662,Caracol,PI,PI,caracol
2663,São Francisco de Paula,RS,RS,sao francisco de paula
2664,Ponta Grossa,PR,PR,ponta grossa
2665,Duque de Caxias,RJ,RJ,duque de caxias
2666,Rio de Janeiro,RJ,RJ,rio de janeiro
2667,Cananéia,SP,SP,cananeia
2668,Paraty,RJ,RJ,paraty
2669,Ponta Grossa,PR,PR,ponta grossa
2670,Piraquara,PR,PR,piraquara
2671,Piraquara,PR,PR,piraquara
2672,Candói,PR,PR,candoi
2673,Cocalzinho de Goiás,GO,GO,cocalzinho de goias
2674,Céu Azul,PR,PR,ceu azul
2675,Guaratuba,PR,PR,guaratuba
2676,Tijucas do Sul,PR,PR,tijucas do sul
2677,Garuva,SC,SC,garuva
2678,Campina Grande do Sul,PR,PR,campina grande do sul
2679,Bandeirantes,PR,PR,bandeirantes
2680,Tacaratu,PE,PE,tacaratu
2681,Cavalcante,GO,GO,cavalcante
2682,Alto Caparaó,MG,MG,alto caparao
2683,Guaraqueçaba,PR,PR,guaraquecaba
2684,Tomazina,PR,PR,tomazina
2685,Buritizeiro,MG,MG,buritizeiro
2686,Pirabeiraba,SC,SC,pirabeiraba
2687,Guaratuba,PR,PR,guaratuba
2688,Bavaria,,,bavaria
2689,Honório Serpa,PR,PR,honorio serpa
2690,Arizona - Maricopa County,,,arizona maricopa county
2691,New Mexico - Hidalgo County,,,new mexico hidalgo county
2692,Arizona - Maricopa County,,,arizona maricopa county
2693,New South Wales,,,new south wales
2694,Centro Sur,,,centro sur
2695,Itararé,SP,SP,itarare
2696,Candói,PR,PR,candoi
2697,Rio Claro,SP,SP,rio claro
2698,Porto Murtinho,MS,MS,porto murtinho
2699,Pinhais,PR,PR,pinhais
2700,Rio Branco do Sul,PR,PR,rio branco do sul
2701,Morretes,PR,PR,morretes
2702,Paranaguá,PR,PR,paranagua
2703,Laguna,SC,SC,laguna
2704,Miranda,MS,MS,miranda
2705,Araquari,SC,SC,araquari
2706,Jaguariaíva,PR,PR,jaguariaiva
2707,Guaraqueçaba,PR,PR,guaraquecaba
2708,Rio Grande,RS,RS,rio grande
2709,Cerro Azul,PR,PR,cerro azul
2710,Serranópolis de MInas,MG,MG,serranopolis de minas
2711,Piraí do Sul,PR,PR,pirai do sul
2712,Balsa Nova,PR,PR,balsa nova
2713,Miranda,MS,MS,miranda
2714,Rialma,GO,GO,rialma
2715,Datas,MG,MG,datas
2716,Pinhalzinho,SC,SC,pinhalzinho
2717,Morretes,PR,PR,morretes
2718,Sengés,PR,PR,senges
2719,Presidente Kubitschek,MG,MG,presidente kubitschek
2720,Aquidauana,MS,MS,aquidauana
2721,Campo Alegre,SC,SC,campo alegre
2722,São Desidério,BA,BA,sao desiderio
2723,Bom Jesus,RS,RS,bom jesus
2724,Curitiba,PR,PR,curitiba
2725,Tunas do Paraná,PR,PR,tunas do parana
2726,Quevedos,RS,RS,quevedos
